Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Location,School_Type_Id,School_Type,Total_Number_of_Schools,Building,Complete_Medical_Checkup,Computer_Available,Functional_Drinking_Water,Drinking_Water,Functional_Electricity,Functional_Boy_Toilet,Functional_Girl_Toilet,Functional_Toilet_Facility,Functional_Toilet_and_Urinal,Functional_Urinal,Functional_Urinal_Boy,Functional_Urinal_Girl,Handwash,Separate_Room_for_Headmaster,Incinerator,Internet,Kitchen_Garden,Land_Available,Librarian,Library_or_Reading_Corner_or_Book_Bank,Medical_Checkup,Newspaper,Playground,Rain_Water_Harvesting,Ramps,Solar_Panel,Furniture,Water_Purifier,Water_Tested
2013-14,19,West Bengal,1901,DARJILING,190129,DARJEELING_PULBAZAR_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,Co-Ed,29,27,0,24,5,11,16,14,15,15,0,0,0,0,4,2,0,0,25,28,0,13,7,0,26,0,0,0,11,0,0
2013-14,19,West Bengal,1901,DARJILING,190129,DARJEELING_PULBAZAR_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,2,2,0,1,1,2,1,2,2,2,0,0,0,0,2,2,0,0,0,2,1,2,0,1,2,0,0,0,2,0,0
2013-14,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,Co-Ed,4,4,0,4,2,3,4,3,3,4,0,0,0,0,2,2,0,0,4,4,3,1,2,1,4,0,0,0,2,0,0
2013-14,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,Co-Ed,127,119,0,8,24,89,4,45,54,59,0,0,0,0,56,6,0,0,72,109,0,0,30,1,105,0,10,0,44,0,0
2013-14,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,1,PS (I-V),4,Government Aided,Rural,3,Co-Ed,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,Co-Ed,27,27,0,12,19,24,15,14,14,14,0,0,0,0,17,18,0,0,0,17,0,13,10,2,17,0,0,0,19,0,0
2013-14,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,Co-Ed,5,5,0,4,1,4,4,5,4,5,0,0,0,0,1,0,0,1,5,4,0,1,2,2,5,1,0,0,3,0,0
2013-14,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,2,UPS (I-VIII),4,Government Aided,Rural,3,Co-Ed,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,4,4,0,4,2,4,3,2,2,2,0,0,0,0,2,4,0,0,0,4,0,4,2,1,4,0,1,0,3,0,0
2013-14,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,Co-Ed,13,10,0,11,2,7,11,8,10,10,0,0,0,0,1,0,0,1,11,11,0,4,5,2,12,0,0,0,4,0,0
2013-14,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,1,Boys,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,2,Girls,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,Co-Ed,5,5,0,5,3,4,5,2,3,3,0,0,0,0,1,1,0,1,4,4,1,3,2,1,3,1,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,11,HSS (XI-XII),8,Unrecognized,Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,Co-Ed,144,143,0,1,34,75,16,43,44,51,0,0,0,0,17,12,0,0,80,103,0,10,28,3,81,0,5,0,25,0,0
2013-14,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,Co-Ed,20,20,0,7,10,17,11,5,4,5,0,0,0,0,10,9,0,0,0,7,0,3,3,1,14,0,0,0,11,0,0
2013-14,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,Co-Ed,5,5,0,4,5,5,5,5,5,5,0,0,0,0,5,5,0,3,0,5,2,4,2,3,5,0,1,0,5,0,0
2013-14,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,7,SS (VI-X),1,Department of Education,Rural,2,Girls,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,Co-Ed,2,2,0,1,1,2,2,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,Co-Ed,3,3,0,1,0,3,2,1,1,1,0,0,0,0,1,2,0,0,0,3,0,1,1,1,3,0,0,0,3,0,0
2013-14,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,2,2,0,1,2,2,2,2,2,2,0,0,0,0,2,2,0,0,0,1,0,1,2,1,2,0,0,0,2,0,0
2013-14,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,Co-Ed,10,7,0,7,1,2,7,2,2,2,0,0,0,0,2,2,0,0,6,7,0,3,2,1,7,0,0,0,3,0,0
2013-14,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,Co-Ed,4,4,0,4,1,2,3,3,4,4,0,0,0,0,0,2,0,0,4,4,1,4,3,3,2,0,0,0,3,0,0
2013-14,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,Co-Ed,82,81,0,2,18,52,4,15,16,16,0,0,0,0,11,3,0,0,34,72,0,2,23,1,57,0,1,0,24,0,0
2013-14,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,Co-Ed,2,1,0,2,1,1,2,2,2,2,0,0,0,0,0,1,0,0,1,2,0,1,1,0,2,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,3,3,0,0,2,3,1,2,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0
2013-14,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,Co-Ed,6,5,0,2,2,4,2,2,2,2,0,0,0,0,1,0,0,0,3,5,0,3,2,1,6,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,2,2,0,1,1,1,1,1,1,1,0,0,0,0,1,2,0,1,0,1,0,1,0,1,2,0,0,0,2,0,0
2013-14,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,3,HSS (I-XII),7,Central Govt,Rural,3,Co-Ed,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,1,Boys,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,2,Girls,2,2,0,1,1,2,2,0,1,1,0,0,0,0,1,1,0,0,2,2,1,1,1,1,2,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,Co-Ed,6,6,0,6,5,5,6,6,6,6,0,0,0,0,1,1,0,0,5,6,0,3,2,1,6,0,1,0,2,0,0
2013-14,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),1,Department of Education,Rural,1,Boys,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),1,Department of Education,Rural,2,Girls,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,Co-Ed,208,208,0,6,39,148,35,37,50,52,0,0,0,0,40,18,0,0,103,163,0,0,26,1,161,0,5,0,36,0,0
2013-14,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),3,Local body,Rural,3,Co-Ed,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,Co-Ed,37,37,0,19,25,30,15,13,12,13,0,0,0,0,21,16,0,0,0,27,0,2,5,2,26,0,1,0,20,0,0
2013-14,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,6,SS (I-X),8,Unrecognized,Rural,3,Co-Ed,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,Co-Ed,7,7,0,7,3,6,6,5,6,6,0,0,0,0,0,1,0,0,7,7,0,4,3,1,7,0,0,0,4,0,0
2013-14,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,Co-Ed,13,13,0,10,2,8,7,5,6,6,0,0,0,0,0,1,0,0,12,13,0,3,5,1,12,0,0,0,3,0,0
2013-14,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,2,2,0,2,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0
2013-14,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,4,UPS (VI-VIII),8,Unrecognized,Rural,3,Co-Ed,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,Co-Ed,3,3,0,3,2,3,3,3,3,3,0,0,0,0,0,0,0,1,3,3,0,2,1,3,3,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,Co-Ed,157,157,0,6,47,102,11,27,28,31,0,0,0,0,36,3,0,0,74,117,0,7,14,0,81,0,6,0,14,0,0
2013-14,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,Co-Ed,7,7,0,6,2,5,5,4,5,5,0,0,0,0,1,2,0,0,6,7,0,3,1,2,7,0,0,0,2,0,0
2013-14,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,Co-Ed,6,3,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,2,0,3,0,0,0,4,0,0
2013-14,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,Co-Ed,5,5,0,5,3,4,5,5,5,5,0,0,0,0,0,1,0,0,5,5,1,3,2,3,5,0,0,0,3,0,0
2013-14,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,Co-Ed,110,93,0,3,28,75,12,44,52,53,0,0,0,0,18,3,0,0,65,102,0,2,22,1,85,0,5,0,9,0,0
2013-14,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,Co-Ed,5,5,0,5,0,3,4,3,4,4,0,0,0,0,0,1,0,0,3,5,0,2,3,2,4,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,Co-Ed,11,7,0,7,2,4,6,6,7,7,0,0,0,0,1,1,0,0,7,7,0,7,5,1,7,0,0,0,5,0,0
2013-14,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,Co-Ed,3,3,0,3,2,3,3,2,3,3,0,0,0,0,2,2,0,0,3,3,0,3,2,2,3,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,Co-Ed,114,108,0,1,39,102,6,20,20,26,0,0,0,0,34,1,0,0,57,107,0,0,46,1,103,0,5,0,20,0,0
2013-14,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,1,PS (I-V),3,Local body,Rural,3,Co-Ed,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,Co-Ed,16,15,0,10,10,16,10,7,8,8,0,0,0,0,10,9,0,0,0,14,0,3,4,3,12,0,0,0,12,0,0
2013-14,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,1,PS (I-V),8,Unrecognized,Rural,3,Co-Ed,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,Co-Ed,4,4,0,4,2,4,4,3,4,4,0,0,0,0,1,3,0,1,4,4,0,3,0,2,4,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,8,8,0,7,8,8,6,3,3,3,0,0,0,0,5,7,0,0,0,5,0,5,3,3,6,0,0,0,8,0,0
2013-14,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,2,UPS (I-VIII),8,Unrecognized,Rural,3,Co-Ed,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,Co-Ed,14,13,0,10,2,13,8,5,7,7,0,0,0,0,2,2,0,0,12,12,0,3,7,1,13,0,0,0,5,0,0
2013-14,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,2,2,0,1,1,2,1,2,1,2,0,0,0,0,1,1,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,3,HSS (I-XII),4,Government Aided,Urban,1,Boys,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,3,HSS (I-XII),4,Government Aided,Urban,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,3,Co-Ed,4,4,0,4,4,4,4,2,2,2,0,0,0,0,4,4,0,4,0,4,2,4,1,3,4,2,0,0,4,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,3,HSS (I-XII),7,Central Govt,Urban,3,Co-Ed,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,1,Boys,4,4,0,4,3,4,4,3,0,3,0,0,0,0,1,3,0,1,3,3,2,3,0,4,4,1,0,0,4,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,2,Girls,3,3,0,3,0,3,3,0,3,3,0,0,0,0,1,2,0,2,2,1,2,3,1,2,3,1,0,0,3,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,3,Co-Ed,3,3,0,2,1,2,3,2,3,3,0,0,0,0,0,2,0,1,2,1,2,2,0,2,2,0,0,0,2,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,1,Boys,4,4,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,1,0,3,0,0,0,2,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,2,Girls,4,4,0,0,2,2,0,0,4,4,0,0,0,0,0,1,0,0,3,4,0,1,0,1,4,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,3,Co-Ed,44,44,0,1,4,8,8,9,9,10,0,0,0,0,5,3,0,0,27,18,0,1,6,0,18,0,0,0,13,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,3,Co-Ed,6,6,0,4,4,6,6,4,4,4,0,0,0,0,4,4,0,0,0,3,0,3,4,2,4,0,0,0,5,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Urban,3,Co-Ed,3,3,0,3,3,3,3,3,3,3,0,0,0,0,2,3,0,3,0,1,3,3,2,3,3,0,0,0,3,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,2,Girls,2,2,0,2,2,2,2,0,1,1,0,0,0,0,0,1,0,0,2,1,1,1,0,1,2,0,0,0,2,0,0
