Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Location,School_Type_Id,School_Type,Total_Number_of_Schools,Building,Complete_Medical_Checkup,Computer_Available,Functional_Drinking_Water,Drinking_Water,Functional_Electricity,Functional_Boy_Toilet,Functional_Girl_Toilet,Functional_Toilet_Facility,Functional_Toilet_and_Urinal,Functional_Urinal,Functional_Urinal_Boy,Functional_Urinal_Girl,Handwash,Separate_Room_for_Headmaster,Incinerator,Internet,Kitchen_Garden,Land_Available,Librarian,Library_or_Reading_Corner_or_Book_Bank,Medical_Checkup,Newspaper,Playground,Rain_Water_Harvesting,Ramps,Solar_Panel,Furniture,Water_Purifier,Water_Tested
2012-13,19,West Bengal,1901,DARJILING,190129,DARJEELING_PULBAZAR_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,Co-Ed,11,9,0,9,3,7,6,6,8,8,0,0,0,0,2,0,0,0,6,10,0,7,3,0,8,0,0,0,9,0,0
2012-13,19,West Bengal,1901,DARJILING,190129,DARJEELING_PULBAZAR_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190129,DARJEELING_PULBAZAR_BLOCK,4,UPS (VI-VIII),6,Other Govt. managed schools,Rural,3,Co-Ed,18,18,0,15,1,3,8,2,2,2,0,0,0,0,1,1,0,0,17,18,0,6,3,0,17,0,0,0,3,0,0
2012-13,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,Co-Ed,4,4,0,4,1,3,4,2,3,3,0,0,0,0,1,0,0,0,4,4,3,2,2,1,4,0,0,0,2,0,0
2012-13,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,Co-Ed,76,76,0,7,7,40,5,15,20,21,0,0,0,0,18,3,0,0,72,56,0,1,15,0,55,0,7,0,24,0,0
2012-13,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,Co-Ed,26,26,0,11,18,22,13,13,13,13,0,0,0,0,14,15,0,0,0,16,0,11,9,1,15,0,0,0,18,0,0
2012-13,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,1,PS (I-V),6,Other Govt. managed schools,Rural,3,Co-Ed,51,50,0,0,0,43,0,17,16,17,0,0,0,0,10,0,0,0,0,50,0,39,7,1,50,0,3,0,20,0,0
2012-13,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Urban,3,Co-Ed,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,Co-Ed,5,5,0,3,1,4,4,1,2,2,0,0,0,0,0,0,0,0,5,4,0,1,2,2,5,0,0,0,3,0,0
2012-13,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,3,3,0,3,1,2,2,1,1,1,0,0,0,0,1,3,0,0,0,3,0,3,2,0,3,0,1,0,2,0,0
2012-13,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,Co-Ed,3,2,0,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,0,0,1,1,2,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,4,UPS (VI-VIII),6,Other Govt. managed schools,Rural,3,Co-Ed,10,9,0,10,1,5,9,5,6,6,0,0,0,0,0,0,0,0,9,9,0,6,4,1,10,0,0,0,3,0,0
2012-13,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,3,HSS (I-XII),7,Central Govt,Urban,3,Co-Ed,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,1,Boys,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,2,Girls,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,Co-Ed,6,6,0,6,3,5,5,3,3,3,0,0,0,0,1,0,0,0,3,6,1,2,2,2,4,1,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,11,HSS (XI-XII),1,Department of Education,Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,Co-Ed,103,102,0,1,17,46,13,16,18,19,0,0,0,0,11,1,0,0,87,70,0,1,11,0,65,0,1,0,29,0,0
2012-13,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,Co-Ed,15,15,0,4,7,13,9,5,4,5,0,0,0,0,8,8,0,0,0,7,0,2,2,1,13,0,0,0,7,0,0
2012-13,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,1,PS (I-V),6,Other Govt. managed schools,Rural,3,Co-Ed,66,66,0,0,7,32,7,2,2,2,0,0,0,0,0,1,0,0,1,43,0,24,9,4,32,0,4,0,3,0,0
2012-13,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,1,PS (I-V),1,Department of Education,Urban,3,Co-Ed,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,Co-Ed,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2,0,3,1,3,1,3,3,0,0,0,3,0,0
2012-13,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,7,SS (VI-X),1,Department of Education,Rural,2,Girls,2,2,0,1,1,1,2,0,1,1,0,0,0,0,1,1,0,0,1,2,0,1,0,2,2,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,Co-Ed,3,3,0,2,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,3,0,1,1,0,2,0,0,0,2,0,0
2012-13,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,Co-Ed,2,2,0,1,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,1,2,0,0,0,2,0,0
2012-13,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,Co-Ed,5,2,0,2,1,1,2,1,1,1,0,0,0,0,2,0,0,0,1,2,0,1,0,1,2,0,0,0,3,0,0
2012-13,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,4,UPS (VI-VIII),6,Other Govt. managed schools,Rural,3,Co-Ed,7,7,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,7,0,5,4,0,7,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,Co-Ed,4,4,0,4,1,2,3,0,2,2,0,0,0,0,0,1,0,0,2,4,0,4,3,3,2,0,0,0,3,0,0
2012-13,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,Co-Ed,46,45,0,2,8,33,1,12,12,12,0,0,0,0,10,0,0,0,35,38,0,0,10,0,27,0,1,0,22,0,0
2012-13,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,1,PS (I-V),6,Other Govt. managed schools,Rural,3,Co-Ed,36,36,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,15,3,1,29,0,0,0,2,0,0
2012-13,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Urban,3,Co-Ed,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,Co-Ed,2,1,0,2,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,3,3,0,0,2,3,2,2,1,2,0,0,0,0,2,0,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0
2012-13,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,Co-Ed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,2,2,0,1,1,1,1,1,1,1,0,0,0,0,1,2,0,1,0,1,0,1,0,1,2,0,0,0,2,0,0
2012-13,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,4,UPS (VI-VIII),6,Other Govt. managed schools,Rural,3,Co-Ed,5,5,0,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,2,1,4,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,1,Boys,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,2,Girls,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,Co-Ed,5,5,0,5,4,4,4,5,5,5,0,0,0,0,0,0,0,0,4,5,0,3,2,1,5,1,1,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),1,Department of Education,Rural,1,Boys,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),1,Department of Education,Rural,2,Girls,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,Co-Ed,96,95,0,2,10,45,10,16,18,18,0,0,0,0,13,2,0,0,87,73,0,0,12,0,63,0,3,0,21,0,0
2012-13,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,Co-Ed,29,29,0,14,16,21,12,9,8,9,0,0,0,0,15,13,0,0,0,22,0,2,4,2,21,0,1,0,16,0,0
2012-13,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),6,Other Govt. managed schools,Rural,3,Co-Ed,85,85,0,0,7,77,18,3,3,3,0,0,0,0,5,1,0,0,2,79,0,41,9,0,78,0,2,0,8,0,0
2012-13,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,Co-Ed,6,6,0,6,2,6,4,3,4,4,0,0,0,0,0,0,0,0,4,6,0,3,2,1,6,0,0,0,3,0,0
2012-13,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,Co-Ed,2,2,0,2,2,2,2,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,2,1,2,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,4,UPS (VI-VIII),6,Other Govt. managed schools,Rural,3,Co-Ed,8,8,0,5,1,6,4,4,4,4,0,0,0,0,0,1,0,0,7,8,0,3,2,0,7,0,0,0,2,0,0
2012-13,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,Co-Ed,2,2,0,2,1,2,2,2,2,2,0,0,0,0,0,0,0,1,1,2,0,1,0,2,2,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,Co-Ed,79,79,0,4,19,50,5,16,16,17,0,0,0,0,6,0,0,0,58,62,0,1,2,0,49,0,3,0,11,0,0
2012-13,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,1,PS (I-V),6,Other Govt. managed schools,Rural,3,Co-Ed,74,74,0,1,17,46,3,3,3,3,0,0,0,0,20,0,0,0,3,48,0,40,9,0,30,0,3,0,2,0,0
2012-13,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,1,PS (I-V),6,Other Govt. managed schools,Urban,3,Co-Ed,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,Co-Ed,7,7,0,6,3,6,5,2,4,4,0,0,0,0,1,0,0,0,5,7,0,3,1,2,7,0,0,0,2,0,0
2012-13,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,Co-Ed,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,4,0,0
2012-13,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,4,UPS (VI-VIII),6,Other Govt. managed schools,Rural,3,Co-Ed,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,1,2,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,Co-Ed,5,5,0,5,3,5,5,5,5,5,0,0,0,0,0,1,0,1,4,5,1,4,2,3,5,1,0,0,3,0,0
2012-13,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,Co-Ed,72,72,0,1,6,52,10,28,29,30,0,0,0,0,15,1,0,0,57,65,0,1,10,1,55,0,2,0,9,0,0
2012-13,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,1,PS (I-V),6,Other Govt. managed schools,Rural,3,Co-Ed,38,22,0,0,6,21,1,14,17,17,0,0,0,0,1,0,0,0,7,37,0,8,6,0,27,0,3,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,Co-Ed,5,5,0,5,0,2,4,3,3,3,0,0,0,0,0,1,0,0,2,5,0,2,3,2,4,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,Co-Ed,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-13,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,4,UPS (VI-VIII),6,Other Govt. managed schools,Rural,3,Co-Ed,7,7,0,7,2,4,5,6,7,7,0,0,0,0,1,0,0,0,7,6,0,7,4,1,7,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,Co-Ed,4,4,0,3,3,4,4,4,4,4,0,0,0,0,0,1,0,0,2,4,0,4,3,3,4,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,Co-Ed,66,66,0,1,13,65,3,5,10,10,0,0,0,0,5,0,0,0,62,59,0,0,13,1,56,0,0,0,18,0,0
2012-13,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,Co-Ed,12,12,0,8,7,12,7,6,7,7,0,0,0,0,8,6,0,0,0,10,0,2,4,2,8,0,0,0,9,0,0
2012-13,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,1,PS (I-V),6,Other Govt. managed schools,Rural,3,Co-Ed,50,44,0,0,4,15,3,2,2,2,0,0,0,0,14,1,0,0,0,47,0,32,14,0,43,0,5,0,4,0,0
2012-13,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,1,PS (I-V),6,Other Govt. managed schools,Urban,3,Co-Ed,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
2012-13,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,Co-Ed,4,4,0,4,1,4,4,1,3,3,0,0,0,0,0,1,0,1,4,4,0,3,0,2,4,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,6,6,0,4,5,6,5,2,2,2,0,0,0,0,4,5,0,0,0,5,0,4,2,2,5,0,0,0,6,0,0
2012-13,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,Co-Ed,4,3,0,2,1,2,1,1,1,1,0,0,0,0,1,0,0,0,2,2,0,1,1,1,2,0,0,0,3,0,0
2012-13,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,Co-Ed,2,2,0,1,1,2,1,2,1,2,0,0,0,0,1,1,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,4,UPS (VI-VIII),6,Other Govt. managed schools,Rural,3,Co-Ed,10,10,0,8,1,8,7,0,0,0,0,0,0,0,0,0,0,0,10,10,0,3,4,1,10,0,0,0,2,0,0
2012-13,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,3,Co-Ed,2,2,0,1,2,2,2,1,1,1,0,0,0,0,2,2,0,2,0,2,1,2,0,1,1,1,0,0,2,0,0
2012-13,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,3,HSS (I-XII),7,Central Govt,Urban,3,Co-Ed,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,1,Boys,4,4,0,3,3,4,4,3,0,3,0,0,0,0,1,2,0,1,2,3,2,3,0,3,4,1,0,0,3,0,0
2012-13,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,2,Girls,3,3,0,3,0,3,3,0,3,3,0,0,0,0,1,2,0,2,2,1,2,3,1,2,3,1,0,0,1,0,0
2012-13,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,3,Co-Ed,3,3,0,2,1,2,3,3,3,3,0,0,0,0,0,2,0,1,2,1,2,2,0,2,1,0,0,0,2,0,0
2012-13,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,1,Boys,4,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,0,0,1,0,3,0,0,0,2,0,0
